fish,metric,y,baseline,recovery,drug,dose
49,diff_mean_speed_dark_startle_all,0.00099151,0,0,1,0.5
50,diff_mean_speed_dark_startle_all,0.002529,0,0,1,0.5
51,diff_mean_speed_dark_startle_all,-0.00052253,0,0,1,0.5
52,diff_mean_speed_dark_startle_all,0.00165807,0,0,1,0.5
53,diff_mean_speed_dark_startle_all,-0.00078689,0,0,1,0.5
54,diff_mean_speed_dark_startle_all,0.00212797,0,0,1,0.5
55,diff_mean_speed_dark_startle_all,0.0011438,0,0,1,0.5
56,diff_mean_speed_dark_startle_all,0.00135071,0,0,1,0.5
57,diff_mean_speed_dark_startle_all,-0.00018512,0,0,1,0.5
58,diff_mean_speed_dark_startle_all,0.00151798,0,0,1,0.5
59,diff_mean_speed_dark_startle_all,0.00102249,0,0,1,0.5
60,diff_mean_speed_dark_startle_all,8.586e-05,0,0,1,0.5
41,avg_latency_mean_speed_dark_startle_all,0.42327797,0,0,1,0.5
42,avg_latency_mean_speed_dark_startle_all,0.53659648,0,0,1,0.5
43,avg_latency_mean_speed_dark_startle_all,0.65658079,0,0,1,0.5
44,avg_latency_mean_speed_dark_startle_all,0.55659386,0,0,1,0.5
45,avg_latency_mean_speed_dark_startle_all,0.70657425,0,0,1,0.5
46,avg_latency_mean_speed_dark_startle_all,0.55659386,0,0,1,0.5
47,avg_latency_mean_speed_dark_startle_all,0.53992938,0,0,1,0.5
48,avg_latency_mean_speed_dark_startle_all,0.49993461,0,0,1,0.5
49,avg_latency_mean_speed_dark_startle_all,0.67324527,0,0,1,0.5
50,avg_latency_mean_speed_dark_startle_all,0.80322827,0,0,1,0.5
51,avg_latency_mean_speed_dark_startle_all,0.65991368,0,0,1,0.5
52,avg_latency_mean_speed_dark_startle_all,0.46327274,0,0,1,0.5
53,avg_latency_mean_speed_dark_startle_all,0.61991891,0,0,1,0.5
54,avg_latency_mean_speed_dark_startle_all,0.6432492,0,0,1,0.5
55,avg_latency_mean_speed_dark_startle_all,0.71324004,0,0,1,0.5
56,avg_latency_mean_speed_dark_startle_all,0.44994115,0,0,1,0.5
57,avg_latency_mean_speed_dark_startle_all,0.77323219,0,0,1,0.5
58,avg_latency_mean_speed_dark_startle_all,0.54326227,0,0,1,0.5
59,avg_latency_mean_speed_dark_startle_all,0.57325835,0,0,1,0.5
60,avg_latency_mean_speed_dark_startle_all,0.66991238,0,0,1,0.5
41,max_speed_vibration_startle_rep_1,0.02951569,0,0,1,0.5
41,max_speed_vibration_startle_rep_2,0.01906541,0,0,1,0.5
42,max_speed_vibration_startle_rep_1,0.01794363,0,0,1,0.5
42,max_speed_vibration_startle_rep_2,0.02100869,0,0,1,0.5
43,max_speed_vibration_startle_rep_1,0.00501557,0,0,1,0.5
43,max_speed_vibration_startle_rep_2,0.03103019,0,0,1,0.5
44,max_speed_vibration_startle_rep_1,0.01558169,0,0,1,0.5
44,max_speed_vibration_startle_rep_2,0.02579857,0,0,1,0.5
45,max_speed_vibration_startle_rep_1,0.04160894,0,0,1,0.5
45,max_speed_vibration_startle_rep_2,0.01396346,0,0,1,0.5
46,max_speed_vibration_startle_rep_1,0.00444307,0,0,1,0.5
46,max_speed_vibration_startle_rep_2,0.15580891,0,0,1,0.5
47,max_speed_vibration_startle_rep_1,0.04101957,0,0,1,0.5
47,max_speed_vibration_startle_rep_2,0.02876359,0,0,1,0.5
48,max_speed_vibration_startle_rep_1,0.00386787,0,0,1,0.5
48,max_speed_vibration_startle_rep_2,0.03250171,0,0,1,0.5
49,max_speed_vibration_startle_rep_1,0.02050717,0,0,1,0.5
49,max_speed_vibration_startle_rep_2,0.05379774,0,0,1,0.5
50,max_speed_vibration_startle_rep_1,0.00462659,0,0,1,0.5
50,max_speed_vibration_startle_rep_2,0.00237968,0,0,1,0.5
51,max_speed_vibration_startle_rep_1,0.004843,0,0,1,0.5
51,max_speed_vibration_startle_rep_2,0.00304396,0,0,1,0.5
52,max_speed_vibration_startle_rep_1,0.01405506,0,0,1,0.5
52,max_speed_vibration_startle_rep_2,0.03279406,0,0,1,0.5
53,max_speed_vibration_startle_rep_1,0.00319509,0,0,1,0.5
53,max_speed_vibration_startle_rep_2,0.02426137,0,0,1,0.5
54,max_speed_vibration_startle_rep_1,0.00408051,0,0,1,0.5
54,max_speed_vibration_startle_rep_2,0.02810887,0,0,1,0.5
55,max_speed_vibration_startle_rep_1,0.01790126,0,0,1,0.5
55,max_speed_vibration_startle_rep_2,0.00211211,0,0,1,0.5
56,max_speed_vibration_startle_rep_1,0.02390551,0,0,1,0.5
56,max_speed_vibration_startle_rep_2,0.02176645,0,0,1,0.5
57,max_speed_vibration_startle_rep_1,0.04028677,0,0,1,0.5
57,max_speed_vibration_startle_rep_2,0.04871329,0,0,1,0.5
58,max_speed_vibration_startle_rep_1,0.03465825,0,0,1,0.5
58,max_speed_vibration_startle_rep_2,0.02993866,0,0,1,0.5
59,max_speed_vibration_startle_rep_1,0.00223213,0,0,1,0.5
59,max_speed_vibration_startle_rep_2,0.0121712,0,0,1,0.5
60,max_speed_vibration_startle_rep_1,0.09771198,0,0,1,0.5
60,max_speed_vibration_startle_rep_2,0.00463129,0,0,1,0.5
41,diff_max_speed_vibration_startle_rep_1,0.02372252,0,0,1,0.5
41,diff_max_speed_vibration_startle_rep_2,0.01318339,0,0,1,0.5
42,diff_max_speed_vibration_startle_rep_1,-0.01559497,0,0,1,0.5
42,diff_max_speed_vibration_startle_rep_2,-0.00321385,0,0,1,0.5
43,diff_max_speed_vibration_startle_rep_1,-5.453e-05,0,0,1,0.5
43,diff_max_speed_vibration_startle_rep_2,0.02708728,0,0,1,0.5
44,diff_max_speed_vibration_startle_rep_1,0.0067016,0,0,1,0.5
44,diff_max_speed_vibration_startle_rep_2,-0.0030963,0,0,1,0.5
45,diff_max_speed_vibration_startle_rep_1,0.02778208,0,0,1,0.5
45,diff_max_speed_vibration_startle_rep_2,-0.00841648,0,0,1,0.5
46,diff_max_speed_vibration_startle_rep_1,-0.00026516,0,0,1,0.5
46,diff_max_speed_vibration_startle_rep_2,0.1529203,0,0,1,0.5
47,diff_max_speed_vibration_startle_rep_1,0.03851616,0,0,1,0.5
47,diff_max_speed_vibration_startle_rep_2,0.01113569,0,0,1,0.5
48,diff_max_speed_vibration_startle_rep_1,-0.00096724,0,0,1,0.5
48,diff_max_speed_vibration_startle_rep_2,0.02612919,0,0,1,0.5
49,diff_max_speed_vibration_startle_rep_1,0.00032337,0,0,1,0.5
49,diff_max_speed_vibration_startle_rep_2,0.05017079,0,0,1,0.5
50,diff_max_speed_vibration_startle_rep_1,0.00157276,0,0,1,0.5
50,diff_max_speed_vibration_startle_rep_2,-0.00026978,0,0,1,0.5
51,diff_max_speed_vibration_startle_rep_1,-0.00255316,0,0,1,0.5
51,diff_max_speed_vibration_startle_rep_2,-0.00043106,0,0,1,0.5
52,diff_max_speed_vibration_startle_rep_1,-0.01112391,0,0,1,0.5
52,diff_max_speed_vibration_startle_rep_2,0.02704947,0,0,1,0.5
53,diff_max_speed_vibration_startle_rep_1,0.00080247,0,0,1,0.5
53,diff_max_speed_vibration_startle_rep_2,-0.00074951,0,0,1,0.5
54,diff_max_speed_vibration_startle_rep_1,0.00084066,0,0,1,0.5
54,diff_max_speed_vibration_startle_rep_2,0.0263011,0,0,1,0.5
55,diff_max_speed_vibration_startle_rep_1,0.00098705,0,0,1,0.5
55,diff_max_speed_vibration_startle_rep_2,0.00043558,0,0,1,0.5
56,diff_max_speed_vibration_startle_rep_1,0.01363184,0,0,1,0.5
56,diff_max_speed_vibration_startle_rep_2,0.01485656,0,0,1,0.5
57,diff_max_speed_vibration_startle_rep_1,0.02939168,0,0,1,0.5
57,diff_max_speed_vibration_startle_rep_2,0.02343551,0,0,1,0.5
58,diff_max_speed_vibration_startle_rep_1,0.02148114,0,0,1,0.5
58,diff_max_speed_vibration_startle_rep_2,0.02779516,0,0,1,0.5
59,diff_max_speed_vibration_startle_rep_1,0.00022722,0,0,1,0.5
59,diff_max_speed_vibration_startle_rep_2,0.01069507,0,0,1,0.5
60,diff_max_speed_vibration_startle_rep_1,0.09387379,0,0,1,0.5
60,diff_max_speed_vibration_startle_rep_2,0.00318565,0,0,1,0.5
41,avg_latency_max_speed_vibration_startle_rep_1,0.53992938,0,0,1,0.5
41,avg_latency_max_speed_vibration_startle_rep_2,0.65324789,0,0,1,0.5
42,avg_latency_max_speed_vibration_startle_rep_1,0.59325574,0,0,1,0.5
42,avg_latency_max_speed_vibration_startle_rep_2,0.46660563,0,0,1,0.5
43,avg_latency_max_speed_vibration_startle_rep_1,0.67991107,0,0,1,0.5
43,avg_latency_max_speed_vibration_startle_rep_2,0.30662656,0,0,1,0.5
44,avg_latency_max_speed_vibration_startle_rep_1,0.48660302,0,0,1,0.5
44,avg_latency_max_speed_vibration_startle_rep_2,0.62658471,0,0,1,0.5
45,avg_latency_max_speed_vibration_startle_rep_1,0.43327666,0,0,1,0.5
45,avg_latency_max_speed_vibration_startle_rep_2,0.52659779,0,0,1,0.5
46,avg_latency_max_speed_vibration_startle_rep_1,0.35995292,0,0,1,0.5
46,avg_latency_max_speed_vibration_startle_rep_2,0.42661087,0,0,1,0.5
47,avg_latency_max_speed_vibration_startle_rep_1,0.46660563,0,0,1,0.5
47,avg_latency_max_speed_vibration_startle_rep_2,0.54659517,0,0,1,0.5
48,avg_latency_max_speed_vibration_startle_rep_1,0.57325835,0,0,1,0.5
48,avg_latency_max_speed_vibration_startle_rep_2,0.3866161,0,0,1,0.5
49,avg_latency_max_speed_vibration_startle_rep_1,0.49993461,0,0,1,0.5
49,avg_latency_max_speed_vibration_startle_rep_2,0.54659517,0,0,1,0.5
50,avg_latency_max_speed_vibration_startle_rep_1,0.51993199,0,0,1,0.5
50,avg_latency_max_speed_vibration_startle_rep_2,0.35995292,0,0,1,0.5
51,avg_latency_max_speed_vibration_startle_rep_1,0.16664487,0,0,1,0.5
51,avg_latency_max_speed_vibration_startle_rep_2,0.49326881,0,0,1,0.5
52,avg_latency_max_speed_vibration_startle_rep_1,0.65324789,0,0,1,0.5
52,avg_latency_max_speed_vibration_startle_rep_2,0.67324527,0,0,1,0.5
53,avg_latency_max_speed_vibration_startle_rep_1,0.65324789,0,0,1,0.5
53,avg_latency_max_speed_vibration_startle_rep_2,0.53992938,0,0,1,0.5
54,avg_latency_max_speed_vibration_startle_rep_1,0.38661609999999996,0,0,1,0.5
54,avg_latency_max_speed_vibration_startle_rep_2,0.45327404,0,0,1,0.5
55,avg_latency_max_speed_vibration_startle_rep_1,0.67324527,0,0,1,0.5
55,avg_latency_max_speed_vibration_startle_rep_2,0.45993984,0,0,1,0.5
56,avg_latency_max_speed_vibration_startle_rep_1,0.55326097,0,0,1,0.5
56,avg_latency_max_speed_vibration_startle_rep_2,0.62658471,0,0,1,0.5
57,avg_latency_max_speed_vibration_startle_rep_1,0.65991368,0,0,1,0.5
57,avg_latency_max_speed_vibration_startle_rep_2,0.61991891,0,0,1,0.5
58,avg_latency_max_speed_vibration_startle_rep_1,0.53992938,0,0,1,0.5
58,avg_latency_max_speed_vibration_startle_rep_2,0.45327405,0,0,1,0.5
59,avg_latency_max_speed_vibration_startle_rep_1,0.45327405,0,0,1,0.5
59,avg_latency_max_speed_vibration_startle_rep_2,0.49326881,0,0,1,0.5
60,avg_latency_max_speed_vibration_startle_rep_1,0.45327405,0,0,1,0.5
60,avg_latency_max_speed_vibration_startle_rep_2,0.55326097,0,0,1,0.5
41,max_speed_vibration_startle_all,0.02951569,0,0,1,0.5
42,max_speed_vibration_startle_all,0.02100869,0,0,1,0.5
43,max_speed_vibration_startle_all,0.03103019,0,0,1,0.5
44,max_speed_vibration_startle_all,0.02579857,0,0,1,0.5
45,max_speed_vibration_startle_all,0.04160894,0,0,1,0.5
46,max_speed_vibration_startle_all,0.15580891,0,0,1,0.5
47,max_speed_vibration_startle_all,0.04101957,0,0,1,0.5
48,max_speed_vibration_startle_all,0.03250171,0,0,1,0.5
49,max_speed_vibration_startle_all,0.05379774,0,0,1,0.5
50,max_speed_vibration_startle_all,0.00462659,0,0,1,0.5
51,max_speed_vibration_startle_all,0.004843,0,0,1,0.5
52,max_speed_vibration_startle_all,0.03279406,0,0,1,0.5
53,max_speed_vibration_startle_all,0.02426137,0,0,1,0.5
54,max_speed_vibration_startle_all,0.02810887,0,0,1,0.5
55,max_speed_vibration_startle_all,0.01790126,0,0,1,0.5
56,max_speed_vibration_startle_all,0.02390551,0,0,1,0.5
57,max_speed_vibration_startle_all,0.04871329,0,0,1,0.5
58,max_speed_vibration_startle_all,0.03465825,0,0,1,0.5
59,max_speed_vibration_startle_all,0.0121712,0,0,1,0.5
60,max_speed_vibration_startle_all,0.09771198,0,0,1,0.5
41,diff_max_speed_vibration_startle_all,0.01845295,0,0,1,0.5
42,diff_max_speed_vibration_startle_all,-0.00940441,0,0,1,0.5
43,diff_max_speed_vibration_startle_all,0.01351637,0,0,1,0.5
44,diff_max_speed_vibration_startle_all,0.00180265,0,0,1,0.5
45,diff_max_speed_vibration_startle_all,0.009682799999999998,0,0,1,0.5
46,diff_max_speed_vibration_startle_all,0.07632757,0,0,1,0.5
47,diff_max_speed_vibration_startle_all,0.02482592,0,0,1,0.5
48,diff_max_speed_vibration_startle_all,0.01258097,0,0,1,0.5
49,diff_max_speed_vibration_startle_all,0.02524708,0,0,1,0.5
50,diff_max_speed_vibration_startle_all,0.00065149,0,0,1,0.5
51,diff_max_speed_vibration_startle_all,-0.00149211,0,0,1,0.5
52,diff_max_speed_vibration_startle_all,0.00796278,0,0,1,0.5
53,diff_max_speed_vibration_startle_all,2.648e-05,0,0,1,0.5
54,diff_max_speed_vibration_startle_all,0.01357088,0,0,1,0.5
55,diff_max_speed_vibration_startle_all,0.00071132,0,0,1,0.5
56,diff_max_speed_vibration_startle_all,0.0142442,0,0,1,0.5
57,diff_max_speed_vibration_startle_all,0.026413599999999995,0,0,1,0.5
58,diff_max_speed_vibration_startle_all,0.02463815,0,0,1,0.5
59,diff_max_speed_vibration_startle_all,0.00546114,0,0,1,0.5
60,diff_max_speed_vibration_startle_all,0.04852972,0,0,1,0.5
41,avg_latency_max_speed_vibration_startle_all,0.59658863,0,0,1,0.5
42,avg_latency_max_speed_vibration_startle_all,0.52993069,0,0,1,0.5
43,avg_latency_max_speed_vibration_startle_all,0.49326881,0,0,1,0.5
44,avg_latency_max_speed_vibration_startle_all,0.55659386,0,0,1,0.5
45,avg_latency_max_speed_vibration_startle_all,0.47993722,0,0,1,0.5
46,avg_latency_max_speed_vibration_startle_all,0.39328189,0,0,1,0.5
47,avg_latency_max_speed_vibration_startle_all,0.5066004,0,0,1,0.5
48,avg_latency_max_speed_vibration_startle_all,0.47993722,0,0,1,0.5
49,avg_latency_max_speed_vibration_startle_all,0.52326489,0,0,1,0.5
50,avg_latency_max_speed_vibration_startle_all,0.43994246,0,0,1,0.5
51,avg_latency_max_speed_vibration_startle_all,0.32995684,0,0,1,0.5
52,avg_latency_max_speed_vibration_startle_all,0.66324658,0,0,1,0.5
53,avg_latency_max_speed_vibration_startle_all,0.59658863,0,0,1,0.5
54,avg_latency_max_speed_vibration_startle_all,0.41994507,0,0,1,0.5
55,avg_latency_max_speed_vibration_startle_all,0.56659256,0,0,1,0.5
56,avg_latency_max_speed_vibration_startle_all,0.58992284,0,0,1,0.5
57,avg_latency_max_speed_vibration_startle_all,0.6399163,0,0,1,0.5
58,avg_latency_max_speed_vibration_startle_all,0.49660171,0,0,1,0.5
59,avg_latency_max_speed_vibration_startle_all,0.47327143,0,0,1,0.5
60,avg_latency_max_speed_vibration_startle_all,0.50326751,0,0,1,0.5
41,mean_speed_vibration_startle_rep_1,0.00278346,0,0,1,0.5
41,mean_speed_vibration_startle_rep_2,0.00148621,0,0,1,0.5
42,mean_speed_vibration_startle_rep_1,0.00138702,0,0,1,0.5
42,mean_speed_vibration_startle_rep_2,0.00122597,0,0,1,0.5
43,mean_speed_vibration_startle_rep_1,0.00103255,0,0,1,0.5
43,mean_speed_vibration_startle_rep_2,0.00223798,0,0,1,0.5
44,mean_speed_vibration_startle_rep_1,0.00149608,0,0,1,0.5
44,mean_speed_vibration_startle_rep_2,0.00260568,0,0,1,0.5
45,mean_speed_vibration_startle_rep_1,0.00356741,0,0,1,0.5
45,mean_speed_vibration_startle_rep_2,0.00118415,0,0,1,0.5
46,mean_speed_vibration_startle_rep_1,0.00139911,0,0,1,0.5
46,mean_speed_vibration_startle_rep_2,0.00355773,0,0,1,0.5
47,mean_speed_vibration_startle_rep_1,0.00399954,0,0,1,0.5
47,mean_speed_vibration_startle_rep_2,0.00254441,0,0,1,0.5
48,mean_speed_vibration_startle_rep_1,0.00100777,0,0,1,0.5
48,mean_speed_vibration_startle_rep_2,0.00241122,0,0,1,0.5
49,mean_speed_vibration_startle_rep_1,0.00170166,0,0,1,0.5
49,mean_speed_vibration_startle_rep_2,0.00257532,0,0,1,0.5
50,mean_speed_vibration_startle_rep_1,0.00093908,0,0,1,0.5
50,mean_speed_vibration_startle_rep_2,0.00084891,0,0,1,0.5
51,mean_speed_vibration_startle_rep_1,0.00095518,0,0,1,0.5
51,mean_speed_vibration_startle_rep_2,0.00079447,0,0,1,0.5
52,mean_speed_vibration_startle_rep_1,0.0012577,0,0,1,0.5
52,mean_speed_vibration_startle_rep_2,0.00233578,0,0,1,0.5
53,mean_speed_vibration_startle_rep_1,0.00099674,0,0,1,0.5
53,mean_speed_vibration_startle_rep_2,0.00156074,0,0,1,0.5
54,mean_speed_vibration_startle_rep_1,0.00091538,0,0,1,0.5
54,mean_speed_vibration_startle_rep_2,0.00205923,0,0,1,0.5
55,mean_speed_vibration_startle_rep_1,0.0022344,0,0,1,0.5
55,mean_speed_vibration_startle_rep_2,0.00075971,0,0,1,0.5
56,mean_speed_vibration_startle_rep_1,0.00212891,0,0,1,0.5
56,mean_speed_vibration_startle_rep_2,0.0017692999999999997,0,0,1,0.5
57,mean_speed_vibration_startle_rep_1,0.004601,0,0,1,0.5
57,mean_speed_vibration_startle_rep_2,0.00467557,0,0,1,0.5
58,mean_speed_vibration_startle_rep_1,0.00204485,0,0,1,0.5
58,mean_speed_vibration_startle_rep_2,0.00164054,0,0,1,0.5
59,mean_speed_vibration_startle_rep_1,0.00091023,0,0,1,0.5
59,mean_speed_vibration_startle_rep_2,0.00114635,0,0,1,0.5
60,mean_speed_vibration_startle_rep_1,0.00195574,0,0,1,0.5
60,mean_speed_vibration_startle_rep_2,0.00082725,0,0,1,0.5
41,diff_mean_speed_vibration_startle_rep_1,0.00527654,0,0,1,0.5
41,diff_mean_speed_vibration_startle_rep_2,0.00167281,0,0,1,0.5
42,diff_mean_speed_vibration_startle_rep_1,-0.00130918,0,0,1,0.5
42,diff_mean_speed_vibration_startle_rep_2,-0.00033753,0,0,1,0.5
43,diff_mean_speed_vibration_startle_rep_1,-0.00010109999999999999,0,0,1,0.5
43,diff_mean_speed_vibration_startle_rep_2,0.00459754,0,0,1,0.5
44,diff_mean_speed_vibration_startle_rep_1,0.00124748,0,0,1,0.5
44,diff_mean_speed_vibration_startle_rep_2,0.00155012,0,0,1,0.5
45,diff_mean_speed_vibration_startle_rep_1,0.00561039,0,0,1,0.5
45,diff_mean_speed_vibration_startle_rep_2,-0.00079557,0,0,1,0.5
46,diff_mean_speed_vibration_startle_rep_1,-2.637e-05,0,0,1,0.5
46,diff_mean_speed_vibration_startle_rep_2,0.01313572,0,0,1,0.5
47,diff_mean_speed_vibration_startle_rep_1,0.00892549,0,0,1,0.5
47,diff_mean_speed_vibration_startle_rep_2,0.00254948,0,0,1,0.5
48,diff_mean_speed_vibration_startle_rep_1,-0.00011359,0,0,1,0.5
48,diff_mean_speed_vibration_startle_rep_2,0.00363925,0,0,1,0.5
49,diff_mean_speed_vibration_startle_rep_1,-9.142e-05,0,0,1,0.5
49,diff_mean_speed_vibration_startle_rep_2,0.00563237,0,0,1,0.5
50,diff_mean_speed_vibration_startle_rep_1,0.00034700000000000003,0,0,1,0.5
50,diff_mean_speed_vibration_startle_rep_2,-9.435e-05,0,0,1,0.5
51,diff_mean_speed_vibration_startle_rep_1,-0.00017177,0,0,1,0.5
51,diff_mean_speed_vibration_startle_rep_2,-8.554e-05,0,0,1,0.5
52,diff_mean_speed_vibration_startle_rep_1,-0.00124475,0,0,1,0.5
52,diff_mean_speed_vibration_startle_rep_2,0.00466932,0,0,1,0.5
53,diff_mean_speed_vibration_startle_rep_1,0.00031171,0,0,1,0.5
53,diff_mean_speed_vibration_startle_rep_2,-0.00029061,0,0,1,0.5
54,diff_mean_speed_vibration_startle_rep_1,0.00030387,0,0,1,0.5
54,diff_mean_speed_vibration_startle_rep_2,0.00529013,0,0,1,0.5
55,diff_mean_speed_vibration_startle_rep_1,0.0005612999999999999,0,0,1,0.5
55,diff_mean_speed_vibration_startle_rep_2,4.25e-06,0,0,1,0.5
56,diff_mean_speed_vibration_startle_rep_1,0.0018021,0,0,1,0.5
56,diff_mean_speed_vibration_startle_rep_2,0.00159058,0,0,1,0.5
57,diff_mean_speed_vibration_startle_rep_1,0.0067794,0,0,1,0.5
57,diff_mean_speed_vibration_startle_rep_2,0.00507961,0,0,1,0.5
58,diff_mean_speed_vibration_startle_rep_1,0.00321521,0,0,1,0.5
58,diff_mean_speed_vibration_startle_rep_2,0.00382277,0,0,1,0.5
59,diff_mean_speed_vibration_startle_rep_1,0.00015297,0,0,1,0.5
59,diff_mean_speed_vibration_startle_rep_2,0.00100167,0,0,1,0.5
60,diff_mean_speed_vibration_startle_rep_1,0.00476046,0,0,1,0.5
60,diff_mean_speed_vibration_startle_rep_2,0.00014044,0,0,1,0.5
41,avg_latency_mean_speed_vibration_startle_rep_1,0.53992938,0,0,1,0.5
41,avg_latency_mean_speed_vibration_startle_rep_2,0.65324789,0,0,1,0.5
42,avg_latency_mean_speed_vibration_startle_rep_1,0.59325574,0,0,1,0.5
42,avg_latency_mean_speed_vibration_startle_rep_2,0.46660563,0,0,1,0.5
43,avg_latency_mean_speed_vibration_startle_rep_1,0.67991107,0,0,1,0.5
43,avg_latency_mean_speed_vibration_startle_rep_2,0.30662656,0,0,1,0.5
44,avg_latency_mean_speed_vibration_startle_rep_1,0.48660302,0,0,1,0.5
44,avg_latency_mean_speed_vibration_startle_rep_2,0.62658471,0,0,1,0.5
45,avg_latency_mean_speed_vibration_startle_rep_1,0.43327666,0,0,1,0.5
45,avg_latency_mean_speed_vibration_startle_rep_2,0.52659779,0,0,1,0.5
46,avg_latency_mean_speed_vibration_startle_rep_1,0.35995292,0,0,1,0.5
46,avg_latency_mean_speed_vibration_startle_rep_2,0.42661087,0,0,1,0.5
47,avg_latency_mean_speed_vibration_startle_rep_1,0.46660563,0,0,1,0.5
47,avg_latency_mean_speed_vibration_startle_rep_2,0.54659517,0,0,1,0.5
48,avg_latency_mean_speed_vibration_startle_rep_1,0.57325835,0,0,1,0.5
48,avg_latency_mean_speed_vibration_startle_rep_2,0.3866161,0,0,1,0.5
49,avg_latency_mean_speed_vibration_startle_rep_1,0.49993461,0,0,1,0.5
49,avg_latency_mean_speed_vibration_startle_rep_2,0.54659517,0,0,1,0.5
50,avg_latency_mean_speed_vibration_startle_rep_1,0.51993199,0,0,1,0.5
50,avg_latency_mean_speed_vibration_startle_rep_2,0.35995292,0,0,1,0.5
51,avg_latency_mean_speed_vibration_startle_rep_1,0.16664487,0,0,1,0.5
51,avg_latency_mean_speed_vibration_startle_rep_2,0.49326881,0,0,1,0.5
52,avg_latency_mean_speed_vibration_startle_rep_1,0.65324789,0,0,1,0.5
52,avg_latency_mean_speed_vibration_startle_rep_2,0.67324527,0,0,1,0.5
53,avg_latency_mean_speed_vibration_startle_rep_1,0.65324789,0,0,1,0.5
53,avg_latency_mean_speed_vibration_startle_rep_2,0.53992938,0,0,1,0.5
54,avg_latency_mean_speed_vibration_startle_rep_1,0.38661609999999996,0,0,1,0.5
54,avg_latency_mean_speed_vibration_startle_rep_2,0.45327404,0,0,1,0.5
55,avg_latency_mean_speed_vibration_startle_rep_1,0.67324527,0,0,1,0.5
55,avg_latency_mean_speed_vibration_startle_rep_2,0.45993984,0,0,1,0.5
56,avg_latency_mean_speed_vibration_startle_rep_1,0.55326097,0,0,1,0.5
56,avg_latency_mean_speed_vibration_startle_rep_2,0.62658471,0,0,1,0.5
57,avg_latency_mean_speed_vibration_startle_rep_1,0.65991368,0,0,1,0.5
57,avg_latency_mean_speed_vibration_startle_rep_2,0.61991891,0,0,1,0.5
58,avg_latency_mean_speed_vibration_startle_rep_1,0.53992938,0,0,1,0.5
58,avg_latency_mean_speed_vibration_startle_rep_2,0.45327405,0,0,1,0.5
59,avg_latency_mean_speed_vibration_startle_rep_1,0.45327405,0,0,1,0.5
59,avg_latency_mean_speed_vibration_startle_rep_2,0.49326881,0,0,1,0.5
60,avg_latency_mean_speed_vibration_startle_rep_1,0.45327405,0,0,1,0.5
60,avg_latency_mean_speed_vibration_startle_rep_2,0.55326097,0,0,1,0.5
41,mean_speed_vibration_startle_all,0.00213483,0,0,1,0.5
42,mean_speed_vibration_startle_all,0.0013065,0,0,1,0.5
43,mean_speed_vibration_startle_all,0.00163527,0,0,1,0.5
44,mean_speed_vibration_startle_all,0.00205088,0,0,1,0.5
45,mean_speed_vibration_startle_all,0.00237578,0,0,1,0.5
46,mean_speed_vibration_startle_all,0.00247842,0,0,1,0.5
47,mean_speed_vibration_startle_all,0.00327198,0,0,1,0.5
48,mean_speed_vibration_startle_all,0.0017095,0,0,1,0.5
49,mean_speed_vibration_startle_all,0.00213849,0,0,1,0.5
50,mean_speed_vibration_startle_all,0.00089399,0,0,1,0.5
51,mean_speed_vibration_startle_all,0.00087482,0,0,1,0.5
52,mean_speed_vibration_startle_all,0.00179674,0,0,1,0.5
53,mean_speed_vibration_startle_all,0.00127874,0,0,1,0.5
54,mean_speed_vibration_startle_all,0.0014873,0,0,1,0.5
55,mean_speed_vibration_startle_all,0.00149705,0,0,1,0.5
56,mean_speed_vibration_startle_all,0.00194911,0,0,1,0.5
57,mean_speed_vibration_startle_all,0.00463828,0,0,1,0.5
58,mean_speed_vibration_startle_all,0.0018427,0,0,1,0.5
59,mean_speed_vibration_startle_all,0.00102829,0,0,1,0.5
60,mean_speed_vibration_startle_all,0.00139149,0,0,1,0.5
41,diff_mean_speed_vibration_startle_all,0.00347467,0,0,1,0.5
42,diff_mean_speed_vibration_startle_all,-0.00082336,0,0,1,0.5
43,diff_mean_speed_vibration_startle_all,0.00224822,0,0,1,0.5
44,diff_mean_speed_vibration_startle_all,0.0013988,0,0,1,0.5
